date,alpha,beta,persist
2025-08-22,0.03330955176087911,0.9592812011962506,0.9925907529571297
2025-08-25,0.0335867874779588,0.9590283534414168,0.9926151409193756
2025-08-26,0.03373872830964213,0.9588978522313091,0.9926365805409512
2025-08-27,0.034057137591463546,0.9586174982895342,0.9926746358809978
2025-08-28,0.034372712372102175,0.9583411647327191,0.9927138771048213
2025-08-29,0.034297624883034235,0.9584067815125421,0.9927044063955763
2025-09-02,0.03460275461419825,0.9581507913232271,0.9927535459374254
2025-09-03,0.034926261748404026,0.9578807227981966,0.9928069845466007
2025-09-04,0.035084011100190035,0.9577487917034622,0.9928328028036522
2025-09-05,0.03505841711060531,0.9577671395034916,0.9928255566140969
2025-09-08,0.03522006424379215,0.9576372339735599,0.992857298217352
2025-09-09,0.035318270727937424,0.9575583159274048,0.9928765866553423
2025-09-10,0.035034397991286444,0.9577788995062743,0.9928132974975608
2025-09-11,0.035236940879923816,0.9576347739957389,0.9928717148756627
2025-09-12,0.03549131606870308,0.9574555012314625,0.9929468173001655
2025-09-15,0.035775473754477816,0.9572549371418725,0.9930304108963504
2025-09-16,0.03609252688288573,0.9570315414736807,0.9931240683565665
2025-09-17,0.03643275696446386,0.9567917225203509,0.9932244794848148
2025-09-18,0.03609467965490403,0.9570359061156904,0.9931305857705944
2025-09-19,0.03638585813674205,0.9568484599648454,0.9932343181015874
2025-09-22,0.03668068469527113,0.9566582226316714,0.9933389073269425
2025-09-23,0.03694744726031401,0.9564869037972022,0.9934343510575162
2025-09-24,0.037217274086000576,0.9563116899620158,0.9935289640480164
2025-09-25,0.037383580108109805,0.9562033721757511,0.993586952283861
2025-09-26,0.03768207808621272,0.9560219260929135,0.9937040041791262
2025-09-29,0.038028272440848616,0.955813017141304,0.9938412895821526
2025-09-30,0.038426896502861296,0.955573510776218,0.9940004072790793
2025-10-01,0.03883954934861128,0.9553307549722824,0.9941703043208936
2025-10-02,0.03930240631502058,0.9550562254069119,0.9943586317219325
2025-10-03,0.03899553732126911,0.9552320160879568,0.994227553409226
2025-10-06,0.03923385877802114,0.9551079241131,0.9943417828911211
2025-10-07,0.0394607593157307,0.9549937840166933,0.994454543332424
2025-10-08,0.039858512417085025,0.9547970707489131,0.9946555831659981
2025-10-09,0.040148553309966466,0.9546502900530827,0.9947988433630491
2025-10-10,0.0404943165790701,0.9544842152722204,0.9949785318512905
2025-10-14,0.039104299039487145,0.9551493688600514,0.9942536678995386
2025-10-15,0.03922425027010105,0.9551177220912869,0.9943419723613879
2025-10-16,0.03912298448293089,0.9551526966806176,0.9942756811635485
2025-10-17,0.03899191556607662,0.9551435098086566,0.9941354253747332
2025-10-20,0.039083682251697525,0.9551744975533123,0.9942581798050099
2025-10-21,0.03922682774710651,0.9551956761759637,0.9944225039230702
2025-10-22,0.03932068189772841,0.955187754299501,0.9945084361972294
2025-10-23,0.03944940345004757,0.9551817515973589,0.9946311550474064
2025-10-24,0.03929949517288116,0.955202132655239,0.9945016278281201
2025-10-27,0.03943930595511619,0.9552291175034846,0.9946684234586007
2025-10-28,0.03958200471315262,0.9552489226380056,0.9948309273511583
2025-10-29,0.039715860557054825,0.955257609336917,0.9949734698939717
2025-10-30,0.03991039038106221,0.9552524030874172,0.9951627934684795
2025-10-31,0.0396890890700149,0.9552940413544525,0.9949831304244674
2025-11-03,0.03983726786702524,0.9553126246605086,0.9951498925275338
2025-11-04,0.039997086799448536,0.9553101202763671,0.9953072070758157
2025-11-05,0.04015982167528838,0.9553085223755123,0.9954683440508008
2025-11-06,0.03971665437604772,0.9553434264737668,0.9950600808498146
2025-11-07,0.039755421226741305,0.9553621840856372,0.9951176053123785
2025-11-10,0.03987273001643252,0.9554244313533554,0.995297161369788
2025-11-12,0.039951687917793875,0.9554706103500729,0.9954222982678668
2025-11-13,0.04002841556939602,0.9554844897733913,0.9955129053427874
2025-11-14,0.03933428215369107,0.9553404645203666,0.9946747466740576
2025-11-17,0.039313667309874664,0.9554491593598484,0.994762826669723
2025-11-18,0.03932087855252018,0.9554796185223167,0.9948004970748369
2025-11-19,0.03930981317847161,0.9556389611637587,0.9949487743422303
2025-11-20,0.039330357116135584,0.9557687730585956,0.9950991301747312
2025-11-21,0.039371294255373265,0.9558281774862977,0.9951994717416709
2025-11-24,0.039425595362101655,0.9559294980812472,0.9953550934433488
2025-11-25,0.039511509013535256,0.9560082809210522,0.9955197899345875
2025-11-26,0.039568831366015876,0.9560497535856574,0.9956185849516732
2025-11-28,0.0396650140593752,0.9561087904248933,0.9957738044842684
2025-12-01,0.03975192923993232,0.9561443741660771,0.9958963034060094
2025-12-02,0.03943889298986434,0.9560811784093098,0.9955200713991742
2025-12-03,0.039491944702519745,0.9561902140071571,0.9956821587096768
2025-12-04,0.039571557389681204,0.9562781041051168,0.995849661494798
2025-12-05,0.03966923439248954,0.9563524742581759,0.9960217086506655
2025-12-08,0.0397122748450683,0.9563757804099745,0.9960880552550428
2025-12-09,0.03981538249642087,0.9564307146847587,0.9962460971811796
2025-12-10,0.03981396540078164,0.9564414873934932,0.9962554527942749
2025-12-11,0.03977275355370797,0.9564073098300474,0.9961800633837554
2025-12-12,0.03982123493654276,0.9564578786717901,0.9962791136083329
2025-12-15,0.039871817516070676,0.9565068324162967,0.9963786499323675
2025-12-16,0.03995593076163579,0.9565711695687403,0.9965271003303762
2025-12-17,0.04004846441868215,0.9566152662386326,0.9966637306573147
2025-12-18,0.04018217721925644,0.9566779172041826,0.996860094423439
2025-12-19,0.04030873607141129,0.9567142889585992,0.9970230250300105
2025-12-22,0.040411534294731426,0.9567415635793136,0.997153097874045
2025-12-23,0.04051521637441205,0.9567722749555412,0.9972874913299532
2025-12-24,0.040611462899407834,0.9568017309694326,0.9974131938688404
2025-12-26,0.04070439130456809,0.9568258610490872,0.9975302523536552
2025-12-29,0.040792344618173854,0.9568472124089227,0.9976395570270965
2025-12-30,0.040858381395964066,0.9568626829032275,0.9977210642991916
2025-12-31,0.04083448580655507,0.9568669140283339,0.9977013998348889
2026-01-02,0.0407378962543621,0.9568328887912382,0.9975707850456003
2026-01-05,0.04080175548864257,0.9568931997031892,0.9976949551918318
2026-01-06,0.04083688211085495,0.9569138250272627,0.9977507071381176
2026-01-07,0.04090542152490871,0.9569791741810572,0.9978845957059659
2026-01-08,0.04073386279526413,0.956828822637451,0.9975626854327151
2026-01-09,0.04057868888861437,0.956535713886591,0.9971144027752054
2026-01-12,0.04055535993980046,0.9567134508129874,0.9972688107527878
2026-01-13,0.040555166321467946,0.9568115377776292,0.9973667040990971
2026-01-14,0.04056307467143893,0.9568903001869885,0.9974533748584274
2026-01-15,0.04057877597253007,0.9570465693223298,0.9976253452948598
2026-01-16,0.040552592437044156,0.9569662757144739,0.997518868151518
2026-01-20,0.04056059223066347,0.9570657743613199,0.9976263665919833
2026-01-21,0.04049151774159916,0.9566948559245808,0.99718637366618
2026-01-22,0.0405049352249192,0.9566439622860484,0.9971488975109676
2026-01-23,0.04046818809955025,0.9567583469949061,0.9972265350944564
2026-01-26,0.04041121115650759,0.9569579963965724,0.99736920755308
2026-01-27,0.04037454588349264,0.957144072076337,0.9975186179598297
2026-01-28,0.040369684704529604,0.9573044142204817,0.9976740989250114
2026-01-29,0.040374957511709296,0.9573244508040671,0.9976994083157764
2026-01-30,0.04038066914039458,0.9574499731387343,0.9978306422791289
2026-02-02,0.04040601387007847,0.9575878466166124,0.9979938604866909
2026-02-03,0.040403533149920644,0.9575841088670497,0.9979876420169703
2026-02-04,0.04043302096683946,0.9577111211412113,0.9981441421080507
2026-02-05,0.04047796141465303,0.9578145079936927,0.9982924694083457
2026-02-06,0.04033059773020159,0.9575706484721459,0.9979012462023475
2026-02-09,0.040326766057841065,0.9576956657565407,0.9980224318143818
2026-02-10,0.040319018813379036,0.9576488420272314,0.9979678608406105
2026-02-11,0.04031557052907715,0.9577634875073444,0.9980790580364216
2026-02-12,0.040319512012049696,0.957854637940756,0.9981741499528056
2026-02-13,0.04032297939997014,0.9578610390606955,0.9981840184606656
2026-02-17,0.040313424053540305,0.9577732605554065,0.9980866846089468
2026-02-18,0.040303022135304005,0.9579017742154539,0.9982047963507579
2026-02-19,0.04031233761576726,0.9580436535356965,0.9983559911514638
2026-02-20,0.04033424122849071,0.9581816992323763,0.998515940460867
2026-02-23,0.04037469418171614,0.9582976428314588,0.9986723370131749
2026-02-24,0.040351482986300855,0.9582432248433751,0.998594707829676
2026-02-25,0.04018772805231051,0.9578450924066171,0.9980328204589276
2026-02-26,0.04022575687173243,0.9577236025084165,0.997949359380149
2026-02-27,0.04031694073020547,0.957487607125772,0.9978045478559774
2026-03-02,0.04075724740129072,0.9565745236534449,0.9973317710547356
2026-03-03,0.040570713272624896,0.9568403071130638,0.9974110203856886
2026-03-04,0.04046607489180316,0.957001485682595,0.9974675605743982
2026-03-05,0.040574601343584545,0.9568284695885474,0.997403070932132
2026-03-06,0.04047760880252603,0.9569761048753165,0.9974537136778425
2026-03-09,0.040328274614293065,0.9572082938202913,0.9975365684345844
2026-03-10,0.04024012820049303,0.9573570801051513,0.9975972083056444
2026-03-11,0.04086309808846488,0.9561891839200708,0.9970522820085357
2026-03-12,0.0413438872304327,0.9555888360842971,0.9969327233147298
2026-03-13,0.04130497192090133,0.9556377860634142,0.9969427579843155
2026-03-16,0.041372088150351136,0.9555549761229534,0.9969270642733045
2026-03-17,0.04135467675531592,0.9555719897657847,0.9969266665211006
2026-03-18,0.0411280572551525,0.95583990675368,0.9969679640088325
2026-03-19,0.041656703832644845,0.9552061668532756,0.9968628706859205
2026-03-20,0.04192962477519992,0.9548943868489179,0.9968240116241178
2026-03-23,0.044001253998301994,0.9526398068724865,0.9966410608707885
2026-03-24,0.04361769274806095,0.9530237279403785,0.9966414206884394
2026-03-25,0.0432401310989951,0.9534008438901342,0.9966409749891293
2026-03-26,0.0440028150668018,0.9526300758225396,0.9966328908893414
2026-03-27,0.0439704845678792,0.9526605708076898,0.9966310553755691
2026-03-30,0.04360998050428989,0.9530128571660834,0.9966228376703733
2026-03-31,0.043689699705356314,0.9529335370056214,0.9966232367109777
2026-04-01,0.04341355223553825,0.9532018685228313,0.9966154207583695
2026-04-02,0.04336267881704007,0.9532554441861424,0.9966181230031824
2026-04-03,0.0432835451912038,0.9533289264400093,0.9966124716312131
2026-04-06,0.04303773643257917,0.953568836314833,0.9966065727474122
2026-04-07,0.042831550735711155,0.9537722274441862,0.9966037781798973
2026-04-08,0.04290745045685968,0.9537004145549964,0.9966078650118562
2026-04-09,0.042744728175801196,0.9538601947283951,0.9966049229041963
2026-04-10,0.04257507762249005,0.9540269067185922,0.9966019843410823
2026-04-13,0.04246481306917099,0.9541379364202147,0.9966027494893857
2026-04-14,0.042400858506438655,0.9542009276671107,0.9966017861735494
2026-04-15,0.04232009290557841,0.9542826946379255,0.9966027875435038
2026-04-16,0.0422443016283893,0.9543644251106933,0.9966087267390826
2026-04-17,0.04220570102611199,0.954410798086148,0.99661649911226
2026-04-20,0.04220279802138886,0.9544136762777048,0.9966164742990936
2026-04-21,0.042195302458139364,0.9544304024889927,0.9966257049471321
2026-04-22,0.04220506019358303,0.9544293168769256,0.9966343770705086
2026-04-23,0.04222851705828213,0.9544130143859488,0.996641531444231
2026-04-24,0.04226193552750541,0.9543924234814521,0.9966543590089576
2026-04-27,0.042218019644766215,0.954419767507882,0.9966377871526483
2026-04-28,0.04219460621216658,0.9544387879782562,0.9966333941904227
2026-04-29,0.042198686211612324,0.9544400072102012,0.9966386934218134
2026-04-30,0.042189139857898794,0.9544480172988921,0.9966371571567909
2026-05-01,0.042186066492061434,0.9544649135719917,0.9966509800640532
2026-05-04,0.04220744921930959,0.9544609080634421,0.9966683572827517
2026-05-05,0.042255084956351795,0.9544331584875708,0.9966882434439226
2026-05-06,0.042334958683681985,0.9543736671427293,0.9967086258264113
2026-05-07,0.04241116224060475,0.9543118931354992,0.996723055376104
2026-05-08,0.04234179156718235,0.9543728564183389,0.9967146479855212
2026-05-11,0.04241864514459337,0.9543153035292873,0.9967339486738807
2026-05-12,0.04238110841606609,0.9543498211786238,0.9967309295946899
2026-05-13,0.0423723303414833,0.954358245769363,0.9967305761108463
2026-05-14,0.042445786978796494,0.9543142828201339,0.9967600697989304
2026-05-15,0.042500168886789896,0.9542791100891757,0.9967792789759655
2026-05-18,0.042591588034923716,0.9542188235794448,0.9968104116143685
2026-05-19,0.04257310829029674,0.9542334823003328,0.9968065905906295
2026-05-20,0.04267492314851802,0.954164253890393,0.9968391770389111
2026-05-21,0.042774596967936576,0.9540940199072392,0.9968686168751758
2026-05-22,0.042888360079827645,0.9540101051939816,0.9968984652738092
2026-05-26,0.042968948105850883,0.9539538446876271,0.996922792793478
2026-05-27,0.04295155730168807,0.9539608504180502,0.9969124077197383
2026-05-28,0.043103306896585925,0.9538571358004307,0.9969604426970167
2026-05-29,0.043208258172607386,0.9537805906734795,0.996988848846087
2026-06-01,0.043382286940957256,0.9536578087384885,0.9970400956794457
2026-06-02,0.04359962568245199,0.953504919603764,0.9971045452862161
2026-06-03,0.04383580824469643,0.9533333500852419,0.9971691583299384
2026-06-04,0.04410100718875564,0.9531384402676346,0.9972394474563903
2026-06-05,0.04431310400890674,0.9529790435336769,0.9972921475425837
2026-06-08,0.043001965637883235,0.9539442800407048,0.996946245678588
2026-06-09,0.043092758505682026,0.9539115780706118,0.9970043365762938
2026-06-10,0.04321174157146853,0.9538493728891765,0.997061114460645
2026-06-11,0.04335269811988322,0.9537737113667468,0.99712640948663
2026-06-12,0.04273269459686769,0.9541282758089605,0.9968609704058282
2026-06-15,0.042729687784357054,0.9541271706030998,0.9968568583874569
2026-06-16,0.04274310917859008,0.9541684300440461,0.9969115392226361
2026-06-17,0.04277484303837777,0.9541794763899318,0.9969543194283096
2026-06-18,0.04268489263774531,0.9541844976641841,0.9968693903019294
2026-06-22,0.04267963493413026,0.9541305202441703,0.9968101551783006
2026-06-23,0.04264674813614559,0.9542028480993509,0.9968495962354964
2026-06-24,0.04265962103229557,0.9541539415796583,0.9968135626119539
2026-06-25,0.04297524418625762,0.9534809554524366,0.9964561996386943
2026-06-26,0.042800719132883414,0.9536745520665164,0.9964752711993998
2026-06-29,0.04262479523613424,0.9538706160044598,0.996495411240594
2026-06-30,0.04245524362882231,0.9540660378187873,0.9965212814476097
2026-07-01,0.04269647121193442,0.9537823396178499,0.9964788108297843
2026-07-02,0.042557598009307696,0.9539364027956384,0.9964940008049461
2026-07-06,0.0425982039889648,0.9538928330263696,0.9964910370153344
2026-07-07,0.04263150636779153,0.953852321049164,0.9964838274169555
2026-07-08,0.04286069063171125,0.9536014456165877,0.9964621362482989
2026-07-09,0.04265103466676639,0.9538269708846447,0.9964780055514111
2026-07-10,0.042476605618706614,0.9540190464844794,0.996495652103186
2026-07-13,0.04252440000714338,0.953968138680083,0.9964925386872264
2026-07-14,0.04245606192901611,0.9540465505146489,0.996502612443665
2026-07-15,0.04232630280321978,0.9541949630802153,0.9965212658834351
2026-07-16,0.042244789059216505,0.9542921058956534,0.9965368949548699
2026-07-17,0.0421906521842785,0.9543612411778374,0.9965518933621159
2026-07-20,0.042131806543285175,0.9544444437849198,0.996576250328205
2026-07-21,0.042155554526080816,0.9544012130034214,0.9965567675295022
2026-07-22,0.04212865121063081,0.954441636310558,0.9965702875211888
2026-07-23,0.04209133071301882,0.9545016862433944,0.9965930169564132
2026-07-24,0.042087718307608706,0.9545109295458092,0.9965986478534179
2026-07-27,0.04207696751005525,0.9545461696762794,0.9966231371863347
2026-07-28,0.042085978439542135,0.954558576362354,0.9966445548018961
2026-07-29,0.042083949233012945,0.9545554193270984,0.9966393685601114
2026-07-30,0.04204592455329091,0.9545444105568611,0.996590335110152
2026-07-31,0.042033790182085154,0.9545648499726058,0.996598640154691
2026-08-03,0.04201001280050323,0.954602818414226,0.9966128312147292
2026-08-04,0.04201158570842974,0.9546034215954351,0.9966150073038649
2026-08-05,0.04201396299172843,0.9545973064884982,0.9966112694802266
2026-08-06,0.04198384875127876,0.9546509778320308,0.9966348265833096
2026-08-07,0.041983573179134336,0.9546585854151827,0.996642158594317
2026-08-10,0.04197724507568089,0.9546879405935791,0.99666518566926
2026-08-11,0.04197979317269243,0.9546844445571558,0.9966642377298482
2026-08-12,0.0419829025100706,0.9547117342050057,0.9966946367150763
2026-08-13,0.04201992943683657,0.9547063897440389,0.9967263191808754
2026-08-14,0.04199255791625995,0.9547178068699591,0.9967103647862191
2026-08-17,0.04201512400286358,0.9547062068696718,0.9967213308725353
2026-08-18,0.042039878250557876,0.9547114031304049,0.9967512813809628
2026-08-19,0.0420924069937601,0.954691924452626,0.996784331446386
2026-08-20,0.042171570860226285,0.9546481826291487,0.996819753489375
2026-08-21,0.04203851045795979,0.9547319841674946,0.9967704946254544
2026-08-24,0.04206330839553531,0.9547232462681978,0.9967865546637331
2026-08-25,0.042094724964053525,0.9547128365590336,0.9968075615230871
2026-08-26,0.042022311037712916,0.9547317128259525,0.9967540238636654
2026-08-27,0.04203431143584284,0.9547546336786884,0.9967889451145312
2026-08-28,0.04206077376712639,0.9547595222085774,0.9968202959757038
