date,alpha,beta,persist
2025-08-14,0.0368911271399143,0.9514310786955695,0.9883222058354838
2025-08-15,0.03706552076896494,0.9513018112057762,0.9883673319747411
2025-08-18,0.03722584278627065,0.9511711938783072,0.9883970366645778
2025-08-19,0.03747203425035169,0.9509781243041673,0.988450158554519
2025-08-20,0.037604473576498085,0.9508765274915506,0.9884810010680487
2025-08-21,0.03787518427811732,0.9506618371805924,0.9885370214587097
2025-08-22,0.03799387653011323,0.9505490606047197,0.9885429371348329
2025-08-25,0.03767193318632404,0.950828544119806,0.98850047730613
2025-08-26,0.037859709781301036,0.9507293303521892,0.9885890401334902
2025-08-27,0.03809329401626869,0.950576067154674,0.9886693611709427
2025-08-28,0.03835070864945824,0.9503902810456607,0.9887409896951189
2025-08-29,0.03861732005320576,0.9502016529436706,0.9888189729968764
2025-09-02,0.038939257286244415,0.9499550331005491,0.9888942903867934
2025-09-03,0.0390042245493628,0.949891660871688,0.9888958854210508
2025-09-04,0.03913843796574015,0.9498084373271931,0.9889468752929332
2025-09-05,0.03891906369632457,0.949977428833566,0.9888964925298905
2025-09-08,0.03858722165464685,0.950165564295637,0.9887527859502839
2025-09-09,0.03851228309930135,0.9502009975038362,0.9887132806031376
2025-09-10,0.03854717986845317,0.9501861914686823,0.9887333713371355
2025-09-11,0.03856035118208571,0.9502836842204313,0.988844035402517
2025-09-12,0.038600685441839,0.9503622232493609,0.9889629086912
2025-09-15,0.03870250503558002,0.9504023969059058,0.9891049019414858
2025-09-16,0.03880862485145324,0.9504163772783458,0.989225002129799
2025-09-17,0.03893998669872088,0.9504027650906172,0.9893427517893381
2025-09-18,0.0390584703828163,0.9503554899107688,0.9894139602935851
2025-09-19,0.03919500343010045,0.9503045683576958,0.9894995717877962
2025-09-22,0.039388629606469286,0.9502373003574688,0.9896259299639381
2025-09-23,0.03960080387150845,0.9501464226034395,0.989747226474948
2025-09-24,0.039701099361930045,0.950120099976525,0.989821199338455
2025-09-25,0.03988840325003225,0.9500331462647023,0.9899215495147345
2025-09-26,0.04009352807542995,0.949938920530602,0.990032448606032
2025-09-29,0.04037291935033246,0.9498301131680665,0.990203032518399
2025-09-30,0.040377908299181364,0.9498457524326839,0.9902236607318653
2025-10-01,0.040665358870583125,0.9497530919227193,0.9904184507933024
2025-10-02,0.04099345141023673,0.9496192621672298,0.9906127135774665
2025-10-03,0.04059896929513144,0.9498190796160361,0.9904180489111675
2025-10-06,0.040747232273334946,0.9497940480538151,0.99054128032715
2025-10-07,0.04089176380014364,0.9497654549862088,0.9906572187863525
2025-10-08,0.04113554123917019,0.9497409323809457,0.9908764736201159
2025-10-09,0.04129071043862335,0.9497232341880476,0.9910139446266709
2025-10-10,0.041576275112567215,0.9496716438741192,0.9912479189866864
2025-10-14,0.040914609659378834,0.9498761379032025,0.9907907475625813
2025-10-15,0.04100250481412447,0.9499725664402505,0.990975071254375
2025-10-16,0.04114033637352837,0.9500470630749788,0.9911873994485071
2025-10-17,0.04070596216161333,0.9499503949723781,0.9906563571339915
2025-10-20,0.040706255975887826,0.9500507250112491,0.9907569809871369
2025-10-21,0.04070369401470243,0.9502462269631986,0.990949920977901
2025-10-22,0.040717850293730824,0.9503778539282774,0.9910957042220083
2025-10-23,0.040761800765468696,0.9505431643429463,0.9913049651084149
2025-10-24,0.040750867660581856,0.9504867942700146,0.9912376619305965
2025-10-27,0.040793111342544666,0.9506757514622011,0.9914688628047458
2025-10-28,0.040850939009480614,0.9507997012520267,0.9916506402615073
2025-10-29,0.04093940424017687,0.9509110537363145,0.9918504579764913
2025-10-30,0.0410780464852602,0.9510154294780795,0.9920934759633397
2025-10-31,0.04030187182771611,0.9506279121911356,0.9909297840188518
2025-11-03,0.040176141835831174,0.9509774954871777,0.9911536373230089
2025-11-04,0.04009653327721729,0.9512781263779969,0.9913746596552142
2025-11-05,0.040063884204864245,0.9515359911962672,0.9915998754011315
2025-11-06,0.040067902671196774,0.9512667461160192,0.991334648787216
2025-11-07,0.04011986342552318,0.9510329743127447,0.9911528377382679
2025-11-10,0.03998472723042745,0.9513824794092255,0.9913672066396529
2025-11-12,0.03991470340217467,0.9516371108368396,0.9915518142390142
2025-11-13,0.03993180404439274,0.9514875234352153,0.991419327479608
2025-11-14,0.03995803328369779,0.9514205654983547,0.9913785987820525
2025-11-17,0.039957213618466235,0.9514318966444356,0.9913891102629019
2025-11-18,0.039847158332991836,0.9517243711139545,0.9915715294469463
2025-11-19,0.03976414882899554,0.9520085909665248,0.9917727397955203
2025-11-20,0.03973118664031409,0.9522310276401322,0.9919622142804463
2025-11-21,0.03972769452516006,0.952332104004202,0.992059798529362
2025-11-24,0.03972592254912561,0.9525026754626409,0.9922285980117665
2025-11-25,0.039748639826411324,0.9526256555753738,0.9923742954017851
2025-11-26,0.0397675899329346,0.9527220823981944,0.9924896723311291
2025-11-28,0.039827639678717296,0.9528430525451727,0.9926706922238899
2025-12-01,0.039902116838339184,0.9529152488835824,0.9928173657219216
2025-12-02,0.03974893733266205,0.9527544114024443,0.9925033487351064
2025-12-03,0.03976420159549647,0.9529334988949099,0.9926977004904063
2025-12-04,0.03979217767457822,0.9530707158803867,0.9928628935549649
2025-12-05,0.03982701344036295,0.9531092189273092,0.9929362323676721
2025-12-08,0.039872394738881246,0.9531744673729687,0.99304686211185
2025-12-09,0.0399373738168515,0.9532658727496224,0.9932032465664739
2025-12-10,0.04002730827823122,0.9533566986741333,0.9933840069523645
2025-12-11,0.039949244439268915,0.953331461092148,0.9932807055314169
2025-12-12,0.0400200260524147,0.9534655143917007,0.9934855404441154
2025-12-15,0.04010657867717113,0.9535519851461599,0.9936585638233311
2025-12-16,0.04022610986054682,0.9536533313973009,0.9938794412578478
2025-12-17,0.04019948257699355,0.9536651559445869,0.9938646385215805
2025-12-18,0.040319105648883274,0.9537642124999338,0.9940833181488171
2025-12-19,0.04038073317762691,0.9538158550170812,0.9941965881947081
2025-12-22,0.04046729079631089,0.9538480461433587,0.9943153369396696
2025-12-23,0.04061059034674506,0.9539245973203148,0.9945351876670598
2025-12-24,0.04079271251942594,0.9539968457716917,0.9947895582911177
2025-12-26,0.04095064927730968,0.9540386166836443,0.994989265960954
2025-12-29,0.0411807156190882,0.9540807866502155,0.9952615022693037
2025-12-30,0.041202002695215734,0.9541011023886292,0.995303105083845
2025-12-31,0.04142286894355238,0.9541489479997434,0.9955718169432958
2026-01-02,0.04137297848048266,0.9541209189533763,0.995493897433859
2026-01-05,0.041574514500119564,0.9541925280205227,0.9957670425206422
2026-01-06,0.04159714694321935,0.9542182608828582,0.9958154078260776
2026-01-07,0.04179721113436429,0.9542952590424879,0.9960924701768522
2026-01-08,0.04197725921671904,0.9543613651757529,0.9963386243924719
2026-01-09,0.04203017633000438,0.954357334039981,0.9963875103699854
2026-01-12,0.04224339297182358,0.9544486418694927,0.9966920348413163
2026-01-13,0.042459885641093695,0.9545063326426406,0.9969662182837343
2026-01-14,0.042683475765517134,0.9545742991940227,0.9972577749595398
2026-01-15,0.04283848841941414,0.9546306576904589,0.997469146109873
2026-01-16,0.04290846389713708,0.9546285191663552,0.9975369830634923
2026-01-20,0.04289154576526046,0.9545986357087735,0.9974901814740339
2026-01-21,0.04258854209335295,0.9543721500179736,0.9969606921113265
2026-01-22,0.04255884398523551,0.9543620531196269,0.9969208971048623
2026-01-23,0.042621991926024096,0.9545937076222393,0.9972156995482634
2026-01-26,0.04267758970508887,0.9547487406015182,0.997426330306607
2026-01-27,0.04270450981017712,0.9548329210559494,0.9975374308661266
2026-01-28,0.04281110798839042,0.9550452297531352,0.9978563377415256
2026-01-29,0.04293680696862138,0.9552217985118853,0.9981586054805066
2026-01-30,0.04307414275205656,0.9553999654970803,0.9984741082491368
2026-02-02,0.04320940312466996,0.9555198994482168,0.9987293025728867
2026-02-03,0.04327200173461104,0.9555501869827641,0.9988221887173752
2026-02-04,0.04338556122539364,0.9556961209297513,0.9990816821551449
2026-02-05,0.043574045310799246,0.9559048641683369,0.9994789094791361
2026-02-06,0.04224654455303841,0.9548731394315564,0.9971196839845948
2026-02-09,0.04219274451263085,0.955055855608993,0.9972486001216239
2026-02-10,0.04210463659528249,0.9553384345760386,0.9974430711713211
2026-02-11,0.042197434877522866,0.9549044511533169,0.9971018860308398
2026-02-12,0.04219748806767279,0.9549180746383208,0.9971155627059936
2026-02-13,0.04271818648387708,0.9535668241910731,0.9962850106749501
2026-02-17,0.04254386175126136,0.9538542293684409,0.9963980911197022
2026-02-18,0.04227688253519982,0.9543149116479588,0.9965917941831586
2026-02-19,0.04205342022219021,0.9547339519584501,0.9967873721806403
2026-02-20,0.041869164969645475,0.9551164234300352,0.9969855883996807
2026-02-23,0.04173750811407284,0.9554284824334117,0.9971659905474846
2026-02-24,0.041789576847286264,0.955267377432397,0.9970569542796832
2026-02-25,0.0416656888206504,0.955556071328759,0.9972217601494093
2026-02-26,0.04154875380675457,0.955861484329093,0.9974102381358476
2026-02-27,0.041527304576932884,0.9559079311491815,0.9974352357261144
2026-03-02,0.04154614157041916,0.9558282467944599,0.997374388364879
2026-03-03,0.04231125873709137,0.9537793587498112,0.9960906174869026
2026-03-04,0.04219373554249189,0.9539526974874778,0.9961464330299696
2026-03-05,0.042426208858659005,0.9536089557578048,0.9960351646164638
2026-03-06,0.042133251407819344,0.9540335545407531,0.9961668059485724
2026-03-09,0.04186803961952087,0.9544309708554537,0.9962990104749746
2026-03-10,0.04162869949888854,0.9548087531083449,0.9964374526072335
2026-03-11,0.0414788233561484,0.9550639332251619,0.9965427565813103
2026-03-12,0.041655098038740755,0.9547546921589484,0.9964097901976892
2026-03-13,0.04199851236843686,0.9541949348824568,0.9961934472508936
2026-03-16,0.041911607317789444,0.9543264119124073,0.9962380192301967
2026-03-17,0.042081571456004274,0.9540646799987941,0.9961462514547983
2026-03-18,0.041831243171254834,0.9544266455791818,0.9962578887504366
2026-03-19,0.04199861491602461,0.9541751928708879,0.9961738077869126
2026-03-20,0.041762889134854285,0.9545164966524154,0.9962793857872697
2026-03-23,0.04335047771867962,0.9520391073248733,0.9953895850435529
2026-03-24,0.04290378030373822,0.952580308305005,0.9954840886087432
2026-03-25,0.04274140685989305,0.9527815300189213,0.9955229368788143
2026-03-26,0.04355275549237448,0.9517655673271466,0.995318322819521
2026-03-27,0.04485081583285037,0.950223942446467,0.9950747582793174
2026-03-30,0.04433469298116791,0.9508073014308128,0.9951419944119807
2026-03-31,0.04478717177459173,0.950288559703228,0.9950757314778197
2026-04-01,0.04439539280428564,0.9507317452187425,0.9951271380230281
2026-04-02,0.04409530761776287,0.951074755656349,0.9951700632741118
2026-04-03,0.043718087670897104,0.9515081088343296,0.9952261965052267
2026-04-06,0.043385881487421195,0.9518990794524157,0.9952849609398369
2026-04-07,0.043098450662193304,0.9522445907802499,0.9953430414424432
2026-04-08,0.04286549237767134,0.9525361884060721,0.9954016807837435
2026-04-09,0.04307218978680039,0.9522624276613458,0.9953346174481462
2026-04-10,0.04283575012016518,0.9525537546931592,0.9953895048133243
2026-04-13,0.04267365874354724,0.9527643650422587,0.9954380237858059
2026-04-14,0.04258036055997417,0.9528904283832891,0.9954707889432632
2026-04-15,0.04276434761417741,0.9526232257897694,0.9953875734039468
2026-04-16,0.04259999507943977,0.95283229233564,0.9954322874150798
2026-04-17,0.042503698422461815,0.9529601707994748,0.9954638692219366
2026-04-20,0.042582037789071034,0.9528498589898483,0.9954318967789193
2026-04-21,0.04242175450025353,0.9530592751166735,0.9954810296169271
2026-04-22,0.04245827498922943,0.9530078928090137,0.995466167798243
2026-04-23,0.042329337788846885,0.9531842225986328,0.9955135603874796
2026-04-24,0.04226740266703332,0.9532781158588817,0.995545518525915
2026-04-27,0.0422400811319416,0.9533295111120476,0.9955695922439891
2026-04-28,0.04220596842133316,0.9533990443178554,0.9956050127391886
2026-04-29,0.042185830489363266,0.9534657694698089,0.9956515999591722
2026-04-30,0.04217733168186503,0.9534090731227983,0.9955864048046633
2026-05-01,0.04212806922706933,0.9535063098397805,0.9956343790668498
2026-05-04,0.04211314642118099,0.9535726378190343,0.9956857842402154
2026-05-05,0.04212809014603722,0.9535948666288606,0.9957229567748979
2026-05-06,0.04216380935143256,0.9536032688393726,0.9957670781908052
2026-05-07,0.04191555075225319,0.9536734154547469,0.9955889662070001
2026-05-08,0.041873159462265025,0.9537447787843605,0.9956179382466255
2026-05-11,0.041830891883554724,0.9538241051385447,0.9956549970220994
2026-05-12,0.04182614859522849,0.9538405584096038,0.9956667070048323
2026-05-13,0.04183097316644929,0.9538329704760399,0.9956639436424892
2026-05-14,0.04177962829735314,0.9539351862245088,0.995714814521862
2026-05-15,0.04178701789362166,0.9539735116236308,0.9957605295172525
2026-05-18,0.041638209448802505,0.9538380815423667,0.9954762909911692
2026-05-19,0.04149992901586426,0.9540134856284301,0.9955134146442944
2026-05-20,0.04144598497194711,0.9540891072459219,0.995535092217869
2026-05-21,0.04161339391316175,0.9538549225053331,0.9954683164184949
2026-05-22,0.041453137182467646,0.9540539018318507,0.9955070390143184
2026-05-26,0.041320300027159855,0.9542308880822956,0.9955511881094554
2026-05-27,0.04150317119579722,0.9539660428733093,0.9954692140691066
2026-05-28,0.04134084867872449,0.9541656512003764,0.9955064998791009
2026-05-29,0.04124045717145321,0.9542960875708536,0.9955365447423068
2026-06-01,0.0411730358392119,0.954389494315597,0.995562530154809
2026-06-02,0.04108398426819233,0.9545202206005232,0.9956042048687156
2026-06-03,0.041027060313650984,0.9546198332642438,0.9956468935778948
2026-06-04,0.04103004920968955,0.954633822427787,0.9956638716374766
2026-06-05,0.04102292069624319,0.9546840658180936,0.9957069865143369
2026-06-08,0.04097244172383491,0.9546566409807543,0.9956290827045893
2026-06-09,0.04100223495173112,0.9546020877427844,0.9956043226945156
2026-06-10,0.04101266029918035,0.9545863280833545,0.9955989883825349
2026-06-11,0.04094271026794707,0.954689493749196,0.995632204017143
2026-06-12,0.041099764284388926,0.9544122537608691,0.995512018045258
2026-06-15,0.040934729939073454,0.9546158608479263,0.9955505907869997
2026-06-16,0.040838130974047,0.9547425449885015,0.9955806759625485
2026-06-17,0.04076072700827547,0.9548507635601409,0.9956114905684164
2026-06-18,0.040903201895934306,0.9546269209548209,0.9955301228507553
2026-06-22,0.04081128023249478,0.9547422413789967,0.9955535216114915
2026-06-23,0.04078633936173593,0.9547742091059486,0.9955605484676845
2026-06-24,0.040672284572386475,0.9549237461546294,0.9955960307270159
2026-06-25,0.04076724832187783,0.9547843236786544,0.9955515720005322
2026-06-26,0.040646347730332044,0.9549375961733748,0.9955839439037069
2026-06-29,0.0405686289658179,0.9550436586290146,0.9956122875948326
2026-06-30,0.04049684189225642,0.9551501185579481,0.9956469604502045
2026-07-01,0.04052610181168113,0.9550944596107643,0.9956205614224455
2026-07-02,0.04046474146552216,0.9551906705932433,0.9956554120587654
2026-07-06,0.04046593558034336,0.9551913150463051,0.9956572506266484
2026-07-07,0.04045156758599606,0.9552204185277621,0.9956719861137582
2026-07-08,0.04049135337019081,0.9551084923731278,0.9955998457433186
2026-07-09,0.04044361900449289,0.955172371248379,0.9956159902528718
2026-07-10,0.04038124879514079,0.9552589219205144,0.9956401707156552
2026-07-13,0.040332160205340896,0.9553401949289736,0.9956723551343145
2026-07-14,0.04034420899280317,0.9553154429118196,0.9956596519046228
2026-07-15,0.040306562049355406,0.9553815241639572,0.9956880862133126
2026-07-16,0.04029509982485293,0.9554135984760769,0.9957086983009298
2026-07-17,0.04029478714604148,0.9554505990442156,0.9957453861902571
2026-07-20,0.040332002401406754,0.955445212100699,0.9957772145021058
2026-07-21,0.04034792963001872,0.9554345457142485,0.9957824753442672
2026-07-22,0.04037846324715691,0.9554177209206274,0.9957961841677843
2026-07-23,0.04037511267093751,0.9554143234238376,0.9957894360947751
2026-07-24,0.04037359662674962,0.9554154481898893,0.995789044816639
2026-07-27,0.04041483085675482,0.9554153248398215,0.9958301556965763
2026-07-28,0.0403969737321103,0.9554280386081809,0.9958250123402912
2026-07-29,0.040418310432658595,0.9554285452678628,0.9958468557005214
2026-07-30,0.040328888506822785,0.955447468049073,0.9957763565558958
2026-07-31,0.04031730323812517,0.9554994158444395,0.9958167190825647
2026-08-03,0.04034066388737113,0.9555047689931294,0.9958454328805005
2026-08-04,0.04036101112098946,0.955511961770551,0.9958729728915404
2026-08-05,0.040285712790957315,0.9555318477936294,0.9958175605845867
2026-08-06,0.040276353844141084,0.9555722171116638,0.9958485709558049
2026-08-07,0.04028152838986294,0.9555491978135682,0.9958307262034312
2026-08-10,0.04027280279926683,0.9555827667492616,0.9958555695485284
2026-08-11,0.04027662830436454,0.9555715459404058,0.9958481742447703
2026-08-12,0.04027177237740332,0.9556228743859062,0.9958946467633095
2026-08-13,0.04029626027688674,0.9556408612734084,0.9959371215502951
2026-08-14,0.040239902486061824,0.955656881621195,0.9958967841072568
2026-08-17,0.04024282852480255,0.9556632903268137,0.9959061188516163
2026-08-18,0.040253627106307706,0.9556888340015838,0.9959424611078915
2026-08-19,0.040289079849524234,0.9557024826806199,0.9959915625301441
2026-08-20,0.040186866264441824,0.955735910251835,0.9959227765162768
2026-08-21,0.04019054456511941,0.955723316701551,0.9959138612666704
2026-08-24,0.04019114801329346,0.9557376406884444,0.9959287887017378
2026-08-25,0.040183231989737424,0.955775580317667,0.9959588123074044
2026-08-26,0.04015797827594752,0.9557002414029814,0.9958582196789288
2026-08-27,0.040114030112949915,0.955773961662711,0.9958879917756609
2026-08-28,0.040068214196735896,0.9558579740671532,0.9959261882638891
2026-08-31,0.0401044374133714,0.955771496969972,0.9958759343833434
2026-09-01,0.040029753204742904,0.9558922217427556,0.9959219749474985
2026-09-02,0.04006758482793377,0.9558131102409657,0.9958806950688995
2026-09-03,0.03999752166782866,0.9559281911914015,0.9959257128592302
2026-09-04,0.039951584164781374,0.9560170578460381,0.9959686420108195
